,Global_Score_Lung,Selective_Score_Lung,Driver_Delta,Rank
TPCN1 (53373),-0.003102669385330579,-0.01694737433333333,0.013844704948002752,10077.0
CHST15 (51363),0.12714380047933885,0.11330079416666666,0.013843006312672185,10078.0
RTN4IP1 (84816),-0.3612173523140496,-0.3750597125000001,0.013842360185950475,10079.0
RAB3GAP2 (25782),-0.19775038338842973,-0.2115913941666667,0.013841010778236962,10080.0
FSD1L (83856),0.0839523266198347,0.07011168591666665,0.013840640703168053,10081.0
SERHL2 (253190),-0.029918424632231405,-0.0437589405,0.013840515867768598,10082.0
CCDC192 (728586),0.11164158308264463,0.0978011065,0.013840476582644631,10083.0
ZDHHC22 (283576),-0.04450872399644629,-0.05834874691666666,0.013840022920220373,10084.0
VIPAS39 (63894),-0.03538979854545455,-0.04922918591666666,0.013839387371212111,10085.0
TOR1AIP1 (26092),-0.12474402393388428,-0.13858312416666665,0.01383910023278237,10086.0
CYP4A22 (284541),0.08933542781818182,0.07549645099999999,0.01383897681818183,10087.0
CLDND1 (56650),0.1216255549338843,0.10778706983333335,0.013838485100550954,10088.0
TMEM243 (79161),0.03821709928512397,0.024378785875,0.013838313410123971,10089.0
TMEM225B (100289187),-0.11327092568595043,-0.12710654458333334,0.013835618897382912,10090.0
MFHAS1 (9258),0.16496967115702477,0.15114012999999998,0.013829541157024783,10091.0
ARHGEF3 (50650),0.023126336995041324,0.009296870533333333,0.013829466461707992,10092.0
ZNF143 (7702),-0.6045139738842975,-0.6183429758333333,0.013829001949035802,10093.0
TMEM129 (92305),-0.00520353717164876,-0.01903230125,0.013828764078351242,10094.0
CEP162 (22832),-0.01594533949238843,-0.02977322941666666,0.01382788992427823,10095.0
ZNF318 (24149),-0.10861418339669421,-0.12244061533333334,0.013826431936639128,10096.0
LILRA1 (11024),0.10816270381818181,0.09433655716666667,0.013826146651515145,10097.0
OR13C8 (138802),-0.18977022280991732,-0.20359426583333332,0.013824043023416,10098.0
KLHDC8B (200942),-0.038364033677685955,-0.05217958008333332,0.013815546405647368,10099.0
MYOZ1 (58529),-0.05194488563636364,-0.06575982875000001,0.013814943113636374,10100.0
EZH1 (2145),-0.12479288866942151,-0.13860694333333332,0.013814054663911807,10101.0
STMN1 (3925),0.0558153746446281,0.042002311583333334,0.013813063061294768,10102.0
PSPH (5723),-0.05848094377685951,-0.07229358925,0.01381264547314049,10103.0
XKR8 (55113),-0.24135497834710745,-0.2551671225,0.013812144152892558,10104.0
WFS1 (7466),0.21151240487603307,0.19770063333333332,0.013811771542699747,10105.0
UNK (85451),-0.04051824979338843,-0.05432612383333333,0.0138078740399449,10106.0
TPRKB (51002),-0.6912306852066116,-0.7050343108333333,0.013803625626721772,10107.0
ANKRD7 (56311),0.10363947360330578,0.08983719308333334,0.01380228051997244,10108.0
ACTR5 (79913),-0.2545627552066116,-0.2683643158333333,0.01380156062672172,10109.0
ZNF559 (84527),-0.07653615160330579,-0.09033663141666666,0.01380047981336087,10110.0
KLK6 (5653),0.04931908570247934,0.03551888516666667,0.01380020053581267,10111.0
TRERF1 (55809),-0.13769960590909092,-0.151496335,0.013796729090909093,10112.0
GAPDHS (26330),-0.05929538190909091,-0.07309041349999999,0.013795031590909085,10113.0
HLA-DOA (3111),-0.020079892200826448,-0.03387089149999999,0.013790999299173545,10114.0
CRIP1 (1396),0.09030980774380165,0.07651950075000001,0.01379030699380164,10115.0
TRIM14 (9830),-0.09968252104132232,-0.11347150583333332,0.013788984792011003,10116.0
PRKCG (5582),0.07136650602479339,0.0575776215,0.013788884524793384,10117.0
ZNF467 (168544),0.06984089833884298,0.05605313583333332,0.013787762505509657,10118.0
NWD2 (57495),-0.06328076224793389,-0.07706780125,0.013787039002066112,10119.0
STAT2 (6773),-0.10509648513223141,-0.1188819715,0.013785486367768593,10120.0
GFI1B (8328),-0.06271469776033058,-0.07649906508333332,0.013784367323002741,10121.0
TMED9 (54732),-0.03420015022314049,-0.04798404791666667,0.013783897693526177,10122.0
SYNGR3 (9143),-0.04500574627272727,-0.05878824716666667,0.013782500893939398,10123.0
HLA-DRB1 (3123),0.15612894983471076,0.1423476975,0.013781252334710753,10124.0
TMEM132D (121256),0.03234346850495868,0.01856289250833333,0.013780575996625348,10125.0
IFNE (338376),0.11739543807438017,0.10361497116666667,0.013780466907713507,10126.0
PLXNA3 (55558),0.01441829609677686,0.0006389892675000001,0.013779306829276859,10127.0
IPCEF1 (26034),-0.014541900980991734,-0.02831953908333333,0.013777638102341597,10128.0
NEIL1 (79661),0.03878701575206611,0.025011008666666668,0.013776007085399444,10129.0
DECR1 (1666),0.030715059284297522,0.016940231366666666,0.013774827917630857,10130.0
LCP1 (3936),-0.03887282671487603,-0.05264751558333333,0.0137746888684573,10131.0
AEBP1 (165),-0.08103708935537189,-0.09481077833333335,0.013773688977961454,10132.0
RNF135 (84282),-0.03491949028925619,-0.04868901666666667,0.013769526377410475,10133.0
MCRIP2 (84331),0.06326262598347107,0.04949367966666667,0.0137689463168044,10134.0
GNE (10020),-0.076702670446281,-0.09047112883333332,0.013768458387052318,10135.0
METTL7A (25840),-0.19161557801652893,-0.20538303833333335,0.013767460316804425,10136.0
IFI27 (3429),0.15740868958677684,0.14364173416666667,0.013766955420110166,10137.0
ZNF280A (129025),-0.05486910744628099,-0.06863484216666665,0.013765734720385663,10138.0
PCDHA1 (56147),-0.07047666869421489,-0.0842420525,0.013765383805785111,10139.0
PON1 (5444),-0.08700002018181818,-0.10076448116666668,0.0137644609848485,10140.0
ACTR6 (64431),-0.686869981322314,-0.7006282583333334,0.013758277011019393,10141.0
ALX4 (60529),0.0030088911152892552,-0.010749184816666667,0.013758075931955922,10142.0
TEX26 (122046),0.03597233004958678,0.02221440333333333,0.013757926716253453,10143.0
KCNK1 (3775),0.09084868951239669,0.07709575583333332,0.01375293367906337,10144.0
TNS1 (7145),0.06740483143801651,0.05365272241666668,0.01375210902134983,10145.0
MYH2 (4620),0.023918095561983467,0.010166269625,0.013751825936983467,10146.0
RBBP9 (10741),0.11711892872727274,0.103370111,0.013748817727272739,10147.0
NEK6 (10783),0.02486700569008264,0.011118816458333333,0.013748189231749308,10148.0
IVNS1ABP (10625),0.04014907224793389,0.026403744666666663,0.013745327581267227,10149.0
SLITRK1 (114798),0.04793659738347107,0.03419161911666666,0.01374497826680441,10150.0
PTK2B (2185),0.15582652842975206,0.14208245833333333,0.013744070096418731,10151.0
RAB26 (25837),-0.1037363994214876,-0.11747929000000001,0.013742890578512412,10152.0
SLC29A4 (222962),-0.1111053583140496,-0.12484785191666666,0.013742493602617062,10153.0
HNRNPF (3185),-0.24876653115702482,-0.2625066891666667,0.013740158009641873,10154.0
FZD7 (8324),0.11651026711570246,0.10277027958333335,0.013739987532369116,10155.0
TACO1 (51204),-0.10823605044628098,-0.12197512016666666,0.013739069720385674,10156.0
ZHX3 (23051),0.08738838798347108,0.07365229716666667,0.013736090816804408,10157.0
SESTD1 (91404),0.05190204504132232,0.038166559666666676,0.013735485374655645,10158.0
OMP (4975),-0.07546686498347108,-0.08920207333333331,0.013735208349862235,10159.0
FYB1 (2533),0.0713107473553719,0.057577225583333336,0.01373352177203857,10160.0
BSND (7809),-0.14407691269421483,-0.1578104225,0.013733509805785166,10161.0
RABGEF1 (27342),-0.20641831297520657,-0.22014442666666667,0.013726113691460096,10162.0
SWI5 (375757),-0.13475724756198348,-0.14848335250000003,0.013726104938016542,10163.0
SLC39A14 (23516),0.08857838380991734,0.07485607100000001,0.013722312809917328,10164.0
AK7 (122481),0.01778716022892562,0.004065358683333333,0.013721801545592289,10165.0
OVOL2 (58495),-0.041139868446280994,-0.05486011749999999,0.013720249053718998,10166.0
PCDHGA4 (56111),-0.0990647569090909,-0.11278194408333332,0.013717187174242418,10167.0
BBOX1 (8424),0.13166385988429752,0.11794800799999998,0.013715851884297539,10168.0
LGALS4 (3960),0.02113191141818182,0.007416513924999999,0.013715397493181819,10169.0
C2CD3 (26005),0.07601027972727273,0.06229667424999999,0.013713605477272739,10170.0
TMEM114 (283953),-0.31094666314049596,-0.32465883500000003,0.013712171859504074,10171.0
LYZL4 (131375),0.01934358720578512,0.00563190695,0.01371168025578512,10172.0
RANBP17 (64901),0.18876662090909088,0.1750551775,0.01371144340909089,10173.0
CCDC73 (493860),0.029000532681818184,0.015290150625,0.013710382056818184,10174.0
USF3 (205717),0.08510411430578511,0.07139585975,0.013708254555785115,10175.0
PSME2 (5721),-0.06774585432231406,-0.08144885416666667,0.013702999844352609,10176.0
RBFOX1 (54715),-0.09716888292561983,-0.11086604174999999,0.013697158824380162,10177.0
DTX4 (23220),0.04558186659504133,0.03188506275,0.013696803845041329,10178.0
IL18 (3606),-0.012732100335867769,-0.026428777249999997,0.013696676914132228,10179.0
PSME3 (10197),-0.26720822,-0.2809004316666667,0.013692211666666676,10180.0
DNAJB5 (25822),0.06781316190082645,0.05412173508333334,0.013691426817493114,10181.0
CAND1 (55832),-0.3737941842975207,-0.3874849716666667,0.013690787369145974,10182.0
HEBP2 (23593),0.009690254240495867,-0.0040003076958333335,0.0136905619363292,10183.0
TRMT11 (60487),-0.0484889910661157,-0.062178730083333335,0.013689739017217636,10184.0
IRF5 (3663),0.02244706684710744,0.008758123041666668,0.013688943805440773,10185.0
PTH2 (113091),-0.19522070975206612,-0.20890918500000003,0.013688475247933901,10186.0
PNPO (55163),-0.027103735694214877,-0.040791813,0.013688077305785126,10187.0
ESYT1 (23344),-0.17609320024793393,-0.18978114916666666,0.013687948918732734,10188.0
QRFP (347148),-0.015173503443388432,-0.02885985191666667,0.013686348473278237,10189.0
KRT31 (3881),-0.22582704892561983,-0.23951248666666666,0.01368543774104683,10190.0
ETFRF1 (144363),-0.005021644810495867,-0.018704749833333336,0.013683105022837469,10191.0
CYLC1 (1538),0.13796123619008266,0.12427943158333332,0.013681804606749337,10192.0
PAAF1 (80227),-0.09297649919008265,-0.10665483674999998,0.013678337559917333,10193.0
DAPP1 (27071),0.06354477458677686,0.04986673491666666,0.0136780396701102,10194.0
LYPLAL1 (127018),0.011626046714049588,-0.002050999583333334,0.013677046297382922,10195.0
SPIB (6689),-0.018582437987603305,-0.03225778375,0.013675345762396693,10196.0
ARPIN (348110),0.06484632560330579,0.051171327583333336,0.013674998019972455,10197.0
ANKRD34B (340120),-0.14052739987603305,-0.15420135333333332,0.01367395345730027,10198.0
KIF26B (55083),-0.07211088047933885,-0.08578466166666666,0.013673781187327816,10199.0
HOXD13 (3239),-0.3513409572727273,-0.36501466,0.013673702727272696,10200.0
REM1 (28954),-0.31729516661157026,-0.33096871916666665,0.013673552555096391,10201.0
C1orf116 (79098),0.022863854204958678,0.009191293733333333,0.013672560471625345,10202.0
DAPK2 (23604),-0.07290502685123967,-0.0865760285,0.013671001648760325,10203.0
PTK7 (5754),-0.04355418857024795,-0.0572235635,0.013669374929752051,10204.0
RAB7A (7879),-0.5791654699173554,-0.5928333849999999,0.013667915082644533,10205.0
AMBN (258),-0.0249802443,-0.03864751266666667,0.013667268366666669,10206.0
LDAH (60526),0.14913810685950413,0.135471435,0.013666671859504126,10207.0
SASH1 (23328),0.13648408314049587,0.12281817916666667,0.013665903973829205,10208.0
C9orf85 (138241),-0.11722439079338844,-0.1308902325,0.013665841706611573,10209.0
ATP5PD (10476),-0.6094750328099174,-0.6231400125000001,0.013664979690082624,10210.0
GNAI2 (2771),-0.11813914867768595,-0.1318013308333333,0.013662182155647365,10211.0
BORCS7 (119032),0.08171084310743802,0.06804887916666667,0.013661963940771349,10212.0
SLC5A3 (6526),-0.18280835884297522,-0.19647000666666667,0.013661647823691447,10213.0
CPNE8 (144402),-0.0063508158644628105,-0.02001246,0.01366164413553719,10214.0
XKRX (402415),0.05377013041322314,0.040108616916666666,0.013661513496556477,10215.0
MCTP2 (55784),0.06128754425619835,0.047626256083333325,0.013661288172865022,10216.0
ZDHHC3 (51304),0.041638151661157016,0.027976938333333336,0.01366121332782368,10217.0
NSFL1C (55968),-0.11189760550413223,-0.12555872083333333,0.013661115329201098,10218.0
TBC1D20 (128637),-0.06105496315702479,-0.0747132695,0.013658306342975206,10219.0
PSME1 (5720),-0.07027743085123966,-0.08393520516666668,0.013657774315427015,10220.0
RGMB (285704),0.09321496856198347,0.07955975008333334,0.01365521847865013,10221.0
TBX10 (347853),-0.14186718314049587,-0.15552166416666666,0.013654481026170784,10222.0
PLPP7 (84814),0.09384797362809918,0.08019467616666667,0.013653297461432512,10223.0
LRIG3 (121227),0.02149293702479339,0.007840026333333333,0.013652910691460057,10224.0
PEX13 (5194),-0.14835329074380166,-0.16200608833333333,0.013652797589531668,10225.0
AMIGO2 (347902),0.020579336677685946,0.006929008333333333,0.013650328344352612,10226.0
FAM13C (220965),0.07868255080165289,0.06503307083333333,0.013649479968319556,10227.0
CYP4F22 (126410),-0.032629664764462815,-0.046278444583333335,0.01364877981887052,10228.0
ZBTB5 (9925),-0.07986027982644626,-0.09350857083333335,0.013648291006887081,10229.0
ANTXR1 (84168),0.06254137349586777,0.048893574833333335,0.01364779866253444,10230.0
METTL2B (55798),-0.08875706621487604,-0.10240101533333335,0.013643949118457302,10231.0
KIF4B (285643),0.04114518734710743,0.02750138625,0.013643801097107434,10232.0
LIG1 (3978),-0.36123921239669426,-0.37488280083333336,0.013643588436639098,10233.0
FAM90A1 (55138),-0.00763584855983471,-0.02127825441666667,0.01364240585683196,10234.0
PCSK1 (5122),0.020713309629504132,0.007070952389166666,0.013642357240337466,10235.0
ZUP1 (221302),0.014234100859917356,0.0005940153708333334,0.013640085489084023,10236.0
NLRP5 (126206),0.023720865227272726,0.010090113875,0.013630751352272725,10237.0
STK17A (9263),-0.0034798824258925618,-0.017108940874999996,0.013629058449107435,10238.0
SUSD5 (26032),-0.0022439866796115705,-0.015872544666666665,0.013628557987055095,10239.0
PNCK (139728),0.026870590582644623,0.013242636708333332,0.013627953874311292,10240.0
NEMP2 (100131211),0.018599693213223144,0.004972318524999999,0.013627374688223146,10241.0
PGGT1B (5229),-0.6721253209090908,-0.6857516800000001,0.013626359090909257,10242.0
SH3BGRL (6451),0.012553088536876032,-0.0010731251339999998,0.013626213670876032,10243.0
NAV3 (89795),-0.05733843776033058,-0.07096387491666667,0.013625437156336087,10244.0
OXLD1 (339229),-0.12768866103305784,-0.14131351083333332,0.01362484980027548,10245.0
NUMBL (9253),-0.0042339009678429755,-0.01785851441666667,0.013624613448823694,10246.0
DUSP10 (11221),0.09780638965289255,0.08418346166666668,0.013622927986225872,10247.0
DENND4C (55667),0.04685855190909091,0.0332391265,0.013619425409090911,10248.0
SLC4A10 (57282),-0.014240262673636364,-0.0278559535,0.013615690826363635,10249.0
LBR (3930),0.0295367797768595,0.015924638166666668,0.013612141610192832,10250.0
ARFGEF3 (57221),0.08577869166942148,0.07216779408333333,0.013610897586088147,10251.0
ASPH (444),0.08292185423140497,0.06931174558333332,0.013610108648071648,10252.0
IBSP (3381),0.0893558527272727,0.07574664183333334,0.013609210893939364,10253.0
LRRC70 (100130733),0.28633628041322307,0.27272977083333333,0.013606509579889736,10254.0
PCGF5 (84333),-0.029999310925619836,-0.04360531541666666,0.013606004491046823,10255.0
ATG4A (115201),0.04218789274380165,0.028584367416666662,0.013603525327134987,10256.0
JKAMP (51528),-0.1326581281322314,-0.14625901083333334,0.013600882701101935,10257.0
OR2M7 (391196),-0.23685522495867767,-0.2504533575,0.013598132541322305,10258.0
ZNF225 (7768),-0.06833640826446281,-0.081931715,0.013595306735537188,10259.0
PLEKHA4 (57664),-0.01726480971363636,-0.030859367416666658,0.013594557703030297,10260.0
NDEL1 (81565),-0.014114729129008264,-0.02770837716666667,0.013593648037658406,10261.0
NKIRAS2 (28511),-0.03784636495537191,-0.05144000225,0.013593637294628091,10262.0
HSPB8 (26353),0.12370244635537192,0.11010898016666669,0.01359346618870523,10263.0
DUSP9 (1852),-0.051049282115702484,-0.06464262500000001,0.013593342884297525,10264.0
BACH2 (60468),0.017764920095041322,0.004172096666666667,0.013592823428374656,10265.0
MFSD5 (84975),-0.005680491268909091,-0.019272083375,0.013591592106090906,10266.0
FAM3A (60343),0.14442037223140497,0.13083194083333335,0.013588431398071615,10267.0
STAT6 (6778),-0.09036208979338842,-0.10395040091666667,0.013588311123278254,10268.0
OSBPL8 (114882),-0.09141924615702479,-0.10500704258333332,0.01358779642630853,10269.0
B2M (567),0.08630417176033058,0.07271658725,0.01358758451033057,10270.0
MTMR14 (64419),0.00417322539785124,-0.009408745433333334,0.013581970831184575,10271.0
FOXB2 (442425),-0.07161918837190083,-0.08520083141666668,0.013581643044765848,10272.0
MARCHF4 (57574),-0.1721745561983471,-0.1857554216666667,0.013580865468319603,10273.0
C6orf89 (221477),-0.18124950710743803,-0.19482869,0.013579182892561964,10274.0
PATE2 (399967),0.17633523917355373,0.16275711083333333,0.013578128340220402,10275.0
SLTM (79811),-0.12420396454545454,-0.1377796466666667,0.013575682121212157,10276.0
POLB (5423),0.13260341798347106,0.11903257333333334,0.01357084465013772,10277.0
ACSL6 (23305),-0.06543402361983472,-0.079004643,0.01357061938016528,10278.0
ZNF723 (646864),-0.07983483274380165,-0.09340488991666666,0.01357005717286501,10279.0
DNPEP (23549),0.0630103450909091,0.04944044225,0.013569902840909094,10280.0
SPOCK2 (9806),-0.1311418110661157,-0.1447113858333333,0.013569574767217596,10281.0
BBS5 (129880),-0.04285635784710744,-0.05641947591666668,0.01356311806955924,10282.0
ZNF35 (7584),0.05584623976859504,0.042283723083333336,0.013562516685261705,10283.0
IFNA5 (3442),0.029091438429752068,0.015529221416666667,0.0135622170130854,10284.0
PTGER3 (5733),-0.19179481520661157,-0.2053547533333333,0.013559938126721738,10285.0
JADE1 (79960),0.038105165995867774,0.024547234791666664,0.01355793120420111,10286.0
ILRUN (64771),-0.07498719526446282,-0.08854393816666667,0.01355674290220385,10287.0
RGS12 (6002),0.09631394491735537,0.0827585955,0.013555349417355367,10288.0
BRINP3 (339479),-0.11112260283471075,-0.12467764583333335,0.013555042998622605,10289.0
MGP (4256),0.12632389342975206,0.11277146325,0.013552430179752065,10290.0
STXBP4 (252983),0.04548696209917354,0.031934925499999996,0.013552036599173548,10291.0
ANK3 (288),-0.06390468529752066,-0.07745497716666667,0.013550291869146011,10292.0
GTDC1 (79712),0.053022074942148764,0.03947243141666667,0.013549643525482095,10293.0
OAT (4942),0.06335774711570248,0.049810267250000005,0.013547479865702476,10294.0
ARAP3 (64411),0.007743498246776859,-0.005801349211666667,0.013544847458443525,10295.0
BAIAP2 (10458),-0.024592962996694216,-0.0381368335,0.013543870503305785,10296.0
LEPR (3953),-0.002711536110991736,-0.016255119416666665,0.01354358330567493,10297.0
HS3ST5 (222537),0.09289715638842976,0.07935390616666667,0.013543250221763087,10298.0
MYO1A (4640),-0.3277719517355372,-0.34131517916666665,0.013543227431129456,10299.0
DRC3 (83450),-0.01527409280247934,-0.028815554333333337,0.013541461530853997,10300.0
UQCRQ (27089),-0.43127377685950424,-0.4448148216666667,0.01354104480716245,10301.0
JAZF1 (221895),-0.19420177785123968,-0.20774262750000005,0.013540849648760372,10302.0
LAP3 (51056),-0.077181475107438,-0.09072190249999999,0.01354042739256199,10303.0
ZNF334 (55713),0.16196077363636366,0.14842266750000002,0.013538106136363637,10304.0
OCLN (100506658),-0.1426166912396694,-0.15615427416666663,0.013537582926997221,10305.0
HSD17B12 (51144),-0.46004164041322315,-0.4735766683333333,0.013535027920110132,10306.0
CRY1 (1407),0.04812529190082645,0.03459264533333334,0.01353264656749311,10307.0
ENPP1 (5167),0.07254228085950414,0.059010130166666674,0.01353215069283746,10308.0
PSTPIP2 (9050),-0.021952444283471075,-0.035483301083333335,0.01353085679986226,10309.0
ZKSCAN5 (23660),-0.2587594595041322,-0.27228543916666664,0.013525979662534438,10310.0
MYL5 (4636),0.09377139369421487,0.08024783825,0.01352355544421488,10311.0
HSPB1 (3315),0.023844304157024793,0.01032079575,0.013523508407024792,10312.0
KRT38 (8687),0.15224434347107438,0.13872103416666667,0.013523309304407705,10313.0
MFSD1 (64747),-0.09676171750413223,-0.11028353333333334,0.013521815829201103,10314.0
HOXA5 (3202),-0.038909743140495875,-0.05243042291666667,0.013520679776170795,10315.0
OSTC (58505),-0.4312308475206612,-0.4447505125,0.013519664979338764,10316.0
APOBEC1 (339),-0.00956987747264463,-0.023088499125000005,0.013518621652355376,10317.0
CRAT (1384),0.009384703613685949,-0.0041331296833333345,0.013517833297019284,10318.0
TIFA (92610),0.144058495661157,0.13054376708333332,0.013514728577823681,10319.0
CCL26 (10344),-0.14019785692561984,-0.15371214,0.013514283074380157,10320.0
G2E3 (55632),-0.017045992867768596,-0.030559677500000004,0.013513684632231408,10321.0
RSBN1 (54665),-0.07205903898347107,-0.08557095716666667,0.013511918183195595,10322.0
GLB1 (2720),-0.014651790184214877,-0.0281633365,0.013511546315785123,10323.0
C1GALT1 (56913),0.04603358419834711,0.032522050250000004,0.013511533948347108,10324.0
TRIM5 (85363),0.07692072596694216,0.0634107745,0.013509951466942158,10325.0
FAM162B (221303),0.06897906565289257,0.05547244341666666,0.013506622236225903,10326.0
TCFL5 (10732),-0.1029929139090909,-0.11649839166666666,0.013505477757575754,10327.0
EIF3E (3646),-1.4156110909090909,-1.42911345,0.013502359090909133,10328.0
SOCS5 (9655),-0.24856939512396692,-0.26207011666666663,0.013500721542699712,10329.0
PACC1 (55248),0.0889522381570248,0.075455044,0.0134971941570248,10330.0
LRRK2 (120892),-0.1832951940495868,-0.1967912308333333,0.013496036783746501,10331.0
SPAG17 (200162),0.034360437939669426,0.020865426558333334,0.013495011381336092,10332.0
ZNF26 (7574),-0.03490164572776859,-0.04839607066666667,0.013494424938898082,10333.0
RRAGB (10325),-0.04529758313636364,-0.058791012250000003,0.013493429113636365,10334.0
TMEM30A (55754),-0.21175803305785124,-0.22525097916666667,0.013492946108815435,10335.0
UNC119B (84747),0.036371404595041325,0.022880592,0.013490812595041323,10336.0
SLC30A6 (55676),-0.04649895875206612,-0.05998949141666667,0.013490532664600555,10337.0
SLCO1A2 (6579),0.20341965165289255,0.18992952666666665,0.013490124986225899,10338.0
RAB40B (10966),0.010458698880413224,-0.0030302580724999996,0.013488956952913224,10339.0
HOXD3 (3232),0.033438552008264455,0.019956809083333332,0.013481742924931123,10340.0
DLX4 (1748),0.035165893599173555,0.021684914708333336,0.013480978890840219,10341.0
NPC2 (10577),0.002608118306446281,-0.010872613749999998,0.013480732056446279,10342.0
CMC4 (100272147),0.09542139488429752,0.08194178633333332,0.013479608550964195,10343.0
IQCF1 (132141),-0.22763244148760328,-0.24111044249999994,0.013478001012396656,10344.0
WIPI1 (55062),0.08578843515702478,0.07231523416666667,0.013473200990358106,10345.0
RNF39 (80352),-0.19836567958677687,-0.2118380725,0.013472392913223136,10346.0
YTHDC2 (64848),0.02119552923471074,0.007724152283333333,0.013471376951377408,10347.0
PCDHB6 (56130),0.09469602796694215,0.08122799374999999,0.013468034216942162,10348.0
CASQ1 (844),0.11049064564462811,0.09702272166666666,0.013467923977961455,10349.0
HOXC5 (3222),-0.1349603282479339,-0.14842616666666664,0.01346583841873275,10350.0
NDUFAF6 (137682),-0.03849613924793389,-0.05196011083333333,0.013463971585399442,10351.0
PLD4 (122618),0.09207007084297522,0.07860993308333333,0.013460137759641888,10352.0
COA8 (84334),-0.07372515609917356,-0.08718485366666667,0.013459697567493115,10353.0
CIDEC (63924),-0.12012568414876032,-0.13358267416666667,0.013456990017906345,10354.0
IFNL1 (282618),-0.05077355480991736,-0.06422983924999999,0.013456284440082629,10355.0
CCDC92 (80212),0.04040232505785124,0.02694751616666666,0.01345480889118458,10356.0
ITGA2 (3673),0.0013193978430578513,-0.012131998958333334,0.013451396801391185,10357.0
FEM1A (55527),-0.06560340413223141,-0.07905436116666668,0.013450957034435274,10358.0
P4HA2 (8974),-0.09538777706611572,-0.10883223991666668,0.013444462850550967,10359.0
RAB3C (115827),0.021750864380991736,0.008307890174999999,0.013442974205991737,10360.0
SVBP (374969),-0.38062350107438014,-0.39406423000000007,0.013440728925619927,10361.0
REEP1 (65055),-0.2268968252892562,-0.24033650250000002,0.013439677210743822,10362.0
ITGA7 (3679),-0.22667530000000002,-0.24011392416666663,0.013438624166666607,10363.0
SCN9A (6335),-0.007616308250082644,-0.021053391833333334,0.01343708358325069,10364.0
RANBP3L (202151),0.11379056206611571,0.10035362591666665,0.01343693614944906,10365.0
IFNA2 (3440),0.06103737157024793,0.04760136091666667,0.013436010653581264,10366.0
C16orf74 (404550),0.07649123569421487,0.06305592900000001,0.01343530669421486,10367.0
CLPTM1 (1209),-0.01342551567785124,-0.026860668833333337,0.013435153155482098,10368.0
PIEZO2 (63895),-0.19084606388429753,-0.20428064833333337,0.013434584449035836,10369.0
OR8B12 (219858),-0.14692834662809917,-0.16035959333333336,0.013431246705234184,10370.0
TAB2 (23118),0.11508609395867768,0.10165756208333333,0.013428531875344346,10371.0
LRRC8E (80131),-0.1308919341322314,-0.14431931916666665,0.013427385034435246,10372.0
EIF2AK2 (5610),0.17266119008264463,0.15923453,0.01342666008264462,10373.0
ATP4A (495),-0.01630383281157025,-0.029729760583333334,0.013425927771763085,10374.0
SEPHS1 (22929),-0.1888774043801653,-0.20230328333333333,0.013425878953168047,10375.0
C11orf86 (254439),-0.24351247446280988,-0.2569374933333334,0.013425018870523497,10376.0
IGFBP5 (3488),0.09797550930578512,0.08455280375,0.01342270555578512,10377.0
RAD50 (10111),-0.0021325953058636362,-0.015554645458333335,0.0134220501524697,10378.0
PTPN9 (5780),0.07602025707438016,0.06259888966666667,0.013421367407713491,10379.0
SYPL1 (6856),0.06917911870247934,0.05575889016666666,0.013420228535812678,10380.0
ZNF250 (58500),0.05067455536363636,0.03725440516666667,0.01342015019696969,10381.0
PLEKHA3 (65977),-0.03296942808264463,-0.046388666749999995,0.013419238667355365,10382.0
PLA2R1 (22925),0.014136049467768594,0.000717085758333333,0.013418963709435261,10383.0
RASGRP1 (10125),-0.026207669239669426,-0.03962455658333334,0.013416887343663912,10384.0
TMEM212 (389177),0.08170267365289256,0.068285791,0.013416882652892564,10385.0
ZNF277 (11179),0.15763240537190082,0.144217,0.013415405371900807,10386.0
YIPF1 (54432),-0.0067128363527272725,-0.020126161333333333,0.01341332498060606,10387.0
CLEC4M (10332),0.17998770545454543,0.16657556166666665,0.013412143787878777,10388.0
NCR3LG1 (374383),-0.019102709353719008,-0.03251416158333333,0.013411452229614325,10389.0
CDR2 (1039),-0.005391439309090908,-0.018801345625000004,0.013409906315909097,10390.0
S100Z (170591),0.03438033863884297,0.020971134358333334,0.013409204280509634,10391.0
ARL1 (400),-0.16099381760330575,-0.17440137749999998,0.013407559896694232,10392.0
TAL2 (6887),0.01148878737410744,-0.0019158274194166665,0.013404614793524106,10393.0
HLCS (3141),-0.042369613694214874,-0.05577300825,0.013403394555785125,10394.0
ASB14 (142686),0.01677457600909091,0.0033722370833333334,0.013402338925757578,10395.0
SELENOH (280636),-0.11953940632231407,-0.1329411491666667,0.013401742844352624,10396.0
CIB1 (10519),0.0026669224061157022,-0.010734363858333333,0.013401286264449036,10397.0
ELOVL5 (60481),0.20054050876033055,0.18713965833333332,0.013400850426997235,10398.0
CD33 (945),-0.020383474998347105,-0.03378286666666667,0.013399391668319563,10399.0
TCEA1 (6917),-0.08779151600165289,-0.10118954624999998,0.013398030248347098,10400.0
MIEF1 (54471),-0.2051841385950413,-0.21858120416666663,0.013397065571625316,10401.0
PLTP (5360),-0.10375252218181817,-0.11714702333333332,0.01339450115151515,10402.0
PCDHA10 (56139),0.0244600125107438,0.011066877108333333,0.013393135402410468,10403.0
SGPL1 (8879),-0.05547936833884298,-0.06887242508333334,0.013393056744490359,10404.0
TPBG (7162),0.05930216698347107,0.045910300583333334,0.013391866400137738,10405.0
